"['李某', '刘某某', '刘某', '李某某']",成都市,,,,,,,疫情防控工作信息,,官方通报：又是微信泄密！攥牢保密“安全绳”看公务咔信！,安全隐患事件
网络犯罪分子,组织,,,,供应链危机期间,,,,,供应链网络安全潜在威胁及挑战,安全隐患事件
Facebook,Facebook,,,,,,,数百万医疗用户信息,,FreeBuf早报 | 一个开源代码项目平均有49个漏洞；亚马逊启动AWS量子网络中心,网络攻击事件
黑客组织 Lazarus,金融技术领域的员工,,,适用于 macOS 系统的经过签名的恶意可执行文件,45516,,,,,FreeBuf周报 |?Gartner发布2022年新兴技术成熟度曲线；两款红米手机存在安全漏洞；I...,安全隐患事件
xiaolongxia,sr,获取访问sr机器CIFS spn的ST票据,,,,,,,,RBCD深度利用之“烂番茄”,数据安全事件
黑客,"['Mac', 'Apple Watch设备']",,,一项新的零日漏洞,近日,,,,,苹果紧急更新修复入侵Mac和Watch的零日漏洞,网络攻击事件
不明人士,万豪国际连锁酒店,敲诈,,,近日,马里兰州BWI机场万豪酒店（BWIA）,300-400名,用户信用卡信息,约20GB,万豪国际数据遭泄露，20GB文件被窃取,网络攻击事件
,"['VMware', 'F5 BIG-IP']",,,EnemyBot,,,,,,FreeBuf早报 | Android 预装应用受高危漏洞影响；FluBot 移动恶意软件席卷欧洲,网络攻击事件
AvosLocker勒索软件分支机构,Confluence服务器,部署加密恶意软件,,,近期,,,,,Confluence服务器被黑客部署AvosLocker、Cerber2021勒索软件,网络攻击事件
程序员小星,内网靶场,,,"['内网', 'webshell', 'msfvenom', 'haha.exe', '蚁剑', 'post/windows/gather/enum_logged_on_users']",,,,"['账号', '密码', '管理员账号密码', '域用户', '本地管理员', '域', '域控', '存活主机']",,记一次内网靶场渗透测试,恶意程序事件
五角大楼,"['奇虎', '深圳大疆', '北京知道创宇', '中科曙光等 13 家中国公司']",,,,,,,,,FreeBuf早报 | 奇虎和大疆被美方列入黑名单；英国建立“国防网络学院”,网络攻击事件
攻击者,用户,重置密码,,v2 提供的接口,,,,,一位,API安全Top 10 漏洞：crAPI漏洞靶场与解题思路,数据安全事件
丈八网安,国内颇具影响力的漏洞社区,提高人员及机构的数字安全对抗水平,,《数字靶场点阵图2022》,45499,,,,,丈八网安技术创新力领跑网络靶场行业！|入选《数字靶场点阵图2022》,安全隐患事件
,,监视与控制自动化设备和过程,,KingView,,中国,,,,WellinTech KingView 日志文件解析缓冲区溢出漏洞：CVE-2012-4711分析,恶意程序事件
非法访问者,泵站,,中断,自控系统,,,,,,案例丨六方云助力智慧水利建设，让“治水”变“智水”,安全隐患事件
瑞数,众多金融机构,降低数据泄漏风险、安全风险和业务风险,,,,,,,,瑞数API安全治理解决方案入选《农村中小银行数字化发展研究报告（2022）》,安全隐患事件
我们,,提示xss的危害,,csrf的poc,,,,,,以两记实战案例谈谈xss组合拳,数据安全事件
量子计算机,二进制计算机,破解密码,,量子计算机,,,,,,后量子密码学：改变在线安全,数据安全事件
,,,,XDR平台,,,数以万计,,每天千万级,唐伽佳：未来智安XDR打破数据孤岛，降低无效告警 | 网安新势力SOLO发布季,安全隐患事件
,程序,,,ROPR,0.118 seconds,,1,,197,ROPR：一款功能强大的极速多线程ROPGadget查找工具,恶意程序事件
黑客,企业,,,,,,,大量敏感数据,,安全419专访丨以AI行为分析技术切入 全面管控数字时代的API安全风险,安全隐患事件
黑客组织,中大型企业、国家机关和事业单位,,,,2021年,,,,,多年终端安全沉淀，源自支付宝的全链路安全防护建设 | 6月24日19点公开课,安全隐患事件
,,确保下载的程序和更新是安全的,,,,,,,,什么是代码签名？代码签名的好处,数据安全事件
,,,,App,2022年,,,,255款,《2022年上半年全国移动互联网应用安全报告》,安全隐患事件
黑客,用户,,,HTTP,,,,数据,,什么是https证书，有什么优势？,数据安全事件
,,保障数据安全,,《数据安全法》,44357,,,,,《数据安全法》实施经验分享 | 瑞数信息电子政务数据防爬解决方案,安全隐患事件
攻击者,目标用户,获取目标用户的session id,,各种手段,,,,session id,,WEB安全梳理-会话管理漏洞,恶意程序事件
,,,,WebSocket,,,,,,PortSwigger 基于 WebSocket 的漏洞讲解,数据安全事件
攻击者,网站,为网站很多隐私文件与目录泄露,隐私文件与目录泄露,../,,,,,,从0到1完全掌握目录遍历漏洞,恶意程序事件
攻击队,Web站点,,横移得分,钓鱼邮件,2022年,,,,,斗象攻防演练宝典系列之神剑出鞘,安全隐患事件
各种恶意网络攻击者，包括由国家支持的APT组织,管理服务提供商（MSPs）,,,,近日,,,,,多个网安执法机构警告：越来越多的黑客正瞄准MSPs,安全隐患事件
网络犯罪分子,Instagram 的用户,增加 Instagram 关注者,,,,,,账号密码,,增粉利器？实则是窃取登录凭据的恶意软件,网络攻击事件
攻击者,物联网终端设备,获取相关终端设备并对其内部的应用程序进行攻击,,,近日,,,,,梆梆安全参编《物联网操作系统安全白皮书》正式发布,安全隐患事件
Bots,瑞数信息（上海）有限公司,,,,近日,上海市,,,,认证 | 瑞数信息入选2022年上海市“专精特新”企业名单,安全隐患事件
矢安科技,企业,提升安全运营能力,,,,,,,,【喜讯】矢安科技实力入选中国网络安全产业联盟（CCIA）会员单位,安全隐患事件
入侵者,,,,,,,,,,等保2.0：Windows服务器-记录表（下）,数据安全事件
北京未来智安科技有限公司创始人兼CEO唐伽佳,企业,提升安全处置效率,,XDR平台,,,,,每天千万级的零散告警,未来智安：XDR打破数据孤岛，降低无效告警 | 网安新势力SOLO发布季,安全隐患事件
各类黑客,金融、政府、国企、医疗,网络安全防御,,,,,,,,双管齐下 | 国舜升级网络边界安全防护力量，助推企业等保合规建设,安全隐患事件
Log4j漏洞和SolarWinds,软件供应链,软件供应链安全,,,44744,"['北京', '杭州']",,,,安全玻璃盒|西湖论剑特辑·共话软件供应链安全,安全隐患事件
中云,中云,,,,近日,,,,,中云网安正式加入“同心生态联盟”,安全隐患事件
,青藤万相·主机,,,青藤万相·主机安全平台,45474,,1,,,前半个月的行动中，整个圈子都在疯传的“内网King”到底是个啥？,安全隐患事件
攻击者,受害者,冒充用户对被攻击的网站执行某项操作,,,,,,,,从0到1完全掌握 CSRF,恶意程序事件
Charming Kitten,"['Gmail', '雅虎', '微软Outlook账户']",,,HYPERSCRAPE,44531,,,,,谷歌发现伊朗黑客新工具，可窃取Gmail、雅虎、Outlook等电子邮件账户,网络攻击事件
攻击者,,请求到与它相连而与外网隔离的内部系统,,SSRF,,,,,,WEB安全梳理-请求伪造漏洞,恶意程序事件
攻击者,,撬开任何一扇门的锁,,MTD,,,,,,终端安全最新技术——移动目标防御技术（moving target defense，MTD）,安全隐患事件
,,,,,2022年8月19日 14:00,线上,,,,货拉拉信息安全技术沙龙来袭！与你相约8月19日,安全隐患事件
攻击者,企业或网站,,名誉受损,SocialHunter,,,,,,如何使用SocialHunter爬取网站并寻找可以劫持的社交媒体链接,恶意程序事件
,域控,,,ntlmrelay,2021年中旬,域,1,,,深入分析域内ntlm relay to adcs服务的利用（含wireshark抓包分析）,数据安全事件
黑客,内网,,,Mallox勒索病毒,近日,,,,,Mallox勒索病毒来势汹汹，天融信火速帮您防御！,恶意程序事件
,组织,,,,2022年,,,,,从攻击面视角，理解零信任,安全隐患事件
中睿天下,,保证国家网络空间安全,,,45461,中国,,,,中坚力量！中睿天下入选《2022年中国数字安全百强报告》,安全隐患事件
Conti 勒索软件团伙,哥斯达黎加政府,,,,,,,,,FreeBuf早报 | Conti勒索团伙放话推翻政府；俄黑客组织发视频向美乌10国宣战,网络攻击事件
,"['Discord', 'Medium', 'Coinbase', 'NordVPN', 'Feedly', 'Cloudflare']",,,,美国东部时间6月21日,,,,,Cloudflare服务中断致数百个网站瘫痪,网络攻击事件
未经身份验证的攻击者,域控制器,,劫持Windows域,LockFile勒索软件组织,近期,,整个域,,,微软修复了所有Windows版本中的新NTLM零日漏洞,数据安全事件
黑客,,获取账户权限,,,44461,,750万,电子邮件地址、电话号码和用户名,,影响750万用户，俄流媒体平台“START”已公开承认,网络攻击事件
攻击路径,对外提供服务的应用容器,,,凭证泄露,,,,,,容器安全建设最佳实践系列-使用Kubernetes Audit日志发现集群风险与入侵,数据安全事件
乌克兰的 IT 军队,俄罗斯,扰乱俄罗斯的酒精饮料分销,,DDoS 攻击,,,,,,FreeBuf早报 | Xbox 在全球范围内出现故障；宜家加拿大发现数据泄露,网络攻击事件
国舜安全团队,200余个在线系统,网络安全攻击事件,,,近日,贵州省,,,100余个,国舜股份获“黔网使命2022”网络安全应急演练第二名&网络信息安全技术支撑单位,安全隐患事件
攻击方,,,,工具,,,,,,浅谈工业互联网安全监测技术,安全隐患事件
攻击者,Harmony链,转移走了该桥所持有的大量各类代币,价值约9700万美元的资产被盗,,44735,,,,,跨链桥：Web3黑客必争之地,数据安全事件
Cycode,,,,,44501,特拉维夫,,,,RSA创新沙盒盘点 | Cycode——软件供应链安全完整解决方案,安全隐患事件
,2000人,打造最大规模最高水平的国家顶级赛事-网络安全“奥运会”,,,2022年,,50165人,,,网络安全的“奥运会”——第三届“网鼎杯”网络安全大赛即将开幕,安全隐患事件
,,,,"['冰蝎4.0', 'Cobalt Strike', 'MSF', 'Godzilla', 'Behinder', 'Mimikatz']",7月25日8点钟,,,,,攻防演练｜实战加分，安芯网盾可实时检测冰蝎4.0,数据安全事件
自动化攻击,,,,自动化攻击工具,,,,,,中国信息通信研究院 | 云原生安全成熟度模型解读 - 云原生应用安全域,安全隐患事件
,攻击者,,,欺骗防御,2020~2022,,,,,与业务共生 默安科技下一代欺骗防御体系重磅发布,安全隐患事件
"['包括国家支持的黑客组织在内的威胁行为者', 'APT攻击者']","['VMware Horizo\u200b\u200bn', '统一访问网关 (UAG) 服务器']",,,Log4Shell (CVE-2021-44228),近期,,,,,CISA：威胁行为者利用Log4Shell漏洞入侵VMware服务器,网络攻击事件
Conti勒索组织,哥斯达黎加,网络攻击,,,,,,,,FreeBuf早报 | 俄阅兵日被黑客播放反战视频；黑客在微软事件日志中隐藏恶意软件,网络攻击事件
,企业,保障数据的安全性,,Web应用防火墙（WAF）产品,,,,,,IDC报告发布丨盛邦安全WAF产品连续三年上榜，市场占有率名列前茅,安全隐患事件
攻击者,,目标,,"['sudo arp-scan', 'arping', 'netdiscover', 'nmap', 'fping', 'exploitdb', 'msf', 'hydra', 'feroxbuster']",,,,,,靶机打靶思路与方法,恶意程序事件
浅蓝师傅,,,,fastjson,KCON大会上,,,,,fastjson1.2.80 漏洞分析复现,恶意程序事件
,,,,《互联网信息服务深度合成管理规定（征求意见稿）,44589,,,,,深度合成要有深度监管：《互联网信息服务深度合成管理规定》发布,安全隐患事件
red队,某安全公司,成功入侵,,WAF,,,,,上百起,助力攻防实战，AI防护者开启【无惧0-day体验通道】,安全隐患事件
,全球网络安全企业、专家、大咖,探讨当下热门网络安全技术理念，共同寻求抵御安全风险的新解法,,,2022年6月6-9日,旧金山,,,,网络资产攻击面管理（CAASM）成安全新解法 | 直击RSAC2022,安全隐患事件
,业务系统,篡改或删除网页、系统、数据,,盛邦安全新一代弱口令检测系统——密码猎人,近期,,,,15万+,新品发布丨盛邦安全发布基于15万+指纹库的新一代弱口令检测系统——密码猎人,数据安全事件
零信任,各行各业,,,,2010年,,,,,洞鉴零信任，CIS网络安全创新大会夏日版零信任安全论坛回顾,安全隐患事件
黑客,受访者,获得加密密钥,,,,,,数据,所有数据,45%?的网络安全从业者因压力过大，考虑退出该行业,网络攻击事件
RansomHouse团伙,半导体巨头AMD,,,,,,,,450,被盗450GB数据，AMD将对RansomHouse发起调查,网络攻击事件
荷兰有关当局,Tornado Cash,,,,,阿姆斯特丹,,,,美国制裁加密货币混合，Tornado Cash员工遭逮捕,网络攻击事件
,,推选我国网络安全产业优秀创新成果,,,近日,"['深圳', '北京', '武汉', '泰安', '福州', '杭州']",,,,梆梆安全“构建电子政务移动安全主动防御体系”入围“2022年网络安全优秀创新成果大赛”优秀解决方案,安全隐患事件
网络管理人员,研究所,,工作量大和工作难度,,,,,,,【案例精选】聚铭网络助力民政部一零一研究所推进日志安全审计优化,安全隐患事件
黑产,国际知名企业,,,,近年来,,,,,API五大安全风险，你中招了吗？,安全隐患事件
Conti,"['爱尔兰卫生服务执行局', '日本跨国电子产品供应商JVCKenwood', '英国的高端珠宝商Graff', '哥斯达黎加的政府系统', '海关', '财政', '人力资源']",窃取了700GB的敏感文件,,,44317,,1000多名,,1.5TB,美国悬赏 1500 万美元寻求勒索软件团伙Conti 的关键人物信息,网络攻击事件
云原生应用,企业,,,,,,,,,初识云原生安全：云时代的最佳保障,安全隐患事件
"['六名俄罗斯 GRU 黑客', '""沙虫 ""黑客组织成员', '俄罗斯联邦武装部队（GRU）总参谋部主要情报局']",,,,,,,,,,美国悬赏1000万美元，征集6名俄罗斯沙虫组织成员线索,网络攻击事件
,Linux设备,构建DDoS僵尸网络,,"['XorDDoS', 'XOR DDoS', 'XorDdos', '海啸后门', 'XMRig币挖矿机']",2014年,,,,,微软检测到Linux XorDDoS恶意软件活动激增,网络攻击事件
NT AUTHORITY\SYSTEM,,任意文件删除,,,,,,,,滥用任意文件删除以提升权限和其他大技巧,恶意程序事件
"['海莲花', '蔓灵花', '白象', 'DarkHotel']",中国,窃取国家机密信息、重要企业的商业信息、破坏网络基础设施,,,2018年,,,,,腾讯安全2018年高级持续性威胁（APT）研究报告,网络攻击事件
,用户,,,PPTP,,,,内部数据,,从需求出发，盘点适合用 ZTNA 替代 VPN 的 3 个场景,安全隐患事件
,,,,splunk,,,,,,利用splunk构建SOC-Splunk安装及数据导入,数据安全事件
,高校,,,聚铭安全态势感知与管控平台,45535,新城大厦E座,,,,技术赋能教育，聚铭网络亮相“宁创新品”系列对接活动——教育专场推介会,安全隐患事件
,某某服务器,身份标识和鉴别,,netplwiz,,,,,,等保2.0：Windows服务器-记录表（上）,数据安全事件
,,解决供热管网的安全问题,,,,,,,,案例丨六方云智慧供热工控安全防护建设“显真招”,安全隐患事件
服务提供商,银行保险机构,转移、挪用或谋取外包合同约定以外的利益,,,,,,重要数据或客户个人敏感信息,,烽火十八台丨金融信息科技外包导致敏感信息泄露风险上升？看RaySIN来支招,安全隐患事件
hydra,,,,hydra,,,,,,攻防演练场景中的加密流量检测技术,数据安全事件
Cleafy的研究人员,西班牙对外银行(BBVA),,,一款名为“Revive”的新型安卓银行恶意软件,日前,,,,,冒充BBVA银行2FA应用程序，Android恶意软件“Revive”的深度伪装,网络攻击事件
服务提供商,现代的软件应用程序,,,,,,,,,软件物料清单（SBOM）最基础元素—深度解读（3）,安全隐患事件
,项目研发,规避可能存在的风险,,需求,项目研发流程,,,,,企业安全建设之应用安全：1.安全需求,安全隐患事件
“8220”挖矿组织,Windows与Linux双平台,传播恶意脚本,,"['门罗币挖矿程序', '僵尸网络程序', '端口扫描爆破工具', 'Docker镜像', '漏洞利用脚本', 'PowerShell脚本', 'XMRig挖矿程序', 'Tsunmai僵尸网络', '扫描爆破脚本']",2022年一月以来,,,,,“8220”挖矿组织活动分析,恶意程序事件
,App,,,App,,,,,,当心！你的App 可能是山寨的,安全隐患事件
Lazarus,Ronin Network,,,,3 月,,1,,5.4 亿美元,美国宣布制裁为朝鲜黑客洗钱的 Blender,网络攻击事件
黑客和勒索攻击者,,远程数据库,,MySQL服务器,上周,美国,360万台,,360万台,安全大事件！360万+MySQL服务器暴露在互联网上,数据安全事件
攻击者,服务端,执行代码,,字节流,,,,,,Java反序列化从入门到放弃,恶意程序事件
攻击者,企业电子邮件用户,提高邮件送达率,,钓鱼邮件服务器,,,,,,自建可信钓鱼邮件服务器,恶意程序事件
黑灰产,永安在线,获取高价值数据、进行业务欺诈,,自动化攻击工具,2022年Q1,,,,,永安在线API安全研究报告（2022年Q1）,安全隐患事件
系统,系统,,,,,,,,,鉴源实验室丨汽车安全工程之“安全”概念辨析,数据安全事件
研究人员,,,,ChromeLoader（也被称为 Choziosi Loader 和 ChromeBack）的浏览器劫持恶意软件,2022 年 1 月,,,,,新的广告恶意软件家族：ChromeLoader,恶意程序事件
黑客,全市自来水厂,,畅行无阻,,,,,,,水务行业工控系统网络安全防护,安全隐患事件
,,,,splunk,,,,,,利用Splunk构建SOC-勒索病毒分析案例,恶意程序事件
瑞数信息,各类需要承载关键信息的网站及业务系统,,,Bots,45494,,,,,11项细分领域！瑞数信息实力入选《CCSIP 2022 中国网络安全产业全景图》（第四版）,安全隐患事件
安全人员,,掌握内网渗透的技术手段,,内网中的一些身份鉴别协议,,,,,,浅析内网渗透中协议基础与常见手法,数据安全事件
以色列监控软件供应商NSO Group,"['政界人士', '外交官', '公民社会成员']",,,"['飞马（Pegasus）间谍软件', '飞马间谍软件']",本周稍早些时候,欧洲地区,五个,,,NSO终于承认！至少5个欧洲国家正使用飞马间谍软件,网络攻击事件
攻击者,,,,自动化工具,,,,,,"《安全419专访》| 马蔚彦：突破传统WAF瓶颈,WAAP平台化将是未来发展的必然趋势",安全隐患事件
星阑科技,,提高人员及机构的数字安全对抗水平,,,近期,,,,,星阑科技再获认可，荣登《数字靶场能力点阵图2022》,安全隐患事件
,中国,工业互联网建设,,,2018年,,,,,六方云CEO李江力谈工业互联网安全的痛点和解决之道,安全隐患事件
Yakit,Java,漏洞利用,,Yakit,,,,,,新功能史上最好用的反连&JavaHack，安全能力基座强化ing,恶意程序事件
Lapsus$勒索团伙,三星电子,,,,3月,,,机密数据,,《安恒网络安全3月月报》| 一份报告看全3月黑灰产、漏洞、APT、勒索、暗链等汇总信息,网络攻击事件
,Source Music,退还会员费用,,google 问卷,4月14日-4月21日,,22,粉丝个人信息,,安全快报 | 美政府警告：高级黑客已严重威胁关键基础设施,网络攻击事件
,Source Music,退还会员费用,,google 问卷,4月14日-4月21日,,22名,粉丝个人信息,,安全快报 | 美政府警告：高级黑客已严重威胁关键基础设施,网络攻击事件
,,组织内的收件人,Class2级别保护,,,,,电子邮件,,企业安全之保护资产安全,数据安全事件
,,建立一个简单的入侵检测模型,,,,,,,0.95,实现一个简单的深度学习入侵检测模型,数据安全事件
,,,,X.509 数字证书,,,,,,如何管理 X.509 数字证书,数据安全事件
攻击者,靶机,,,攻击别人的靶机,,,,,,聊聊AWD攻防赛流程及准备经验,数据安全事件
前亚马逊软件工程师 Paige Thompson,Capital One,,,,2019 年,,,数据,,FreeBuf早报 | 前亚马逊工程师曾盗窃1亿人数据；八成互联网电视非法采集用户数据,网络攻击事件
,国家药品监督管理局医疗器械技术审评中心,发布《医疗器械网络安全注册审查指导原则（2022年修订版）》,,,44621,,,,,医疗器械网络安全注册申报要求解读与实践,数据安全事件
SolarWinds,美国,,,,2020年底和2021年底,,,,,从美行政令看软件供应链安全标准体系的构建,安全隐患事件
,Kubernetes,,,HostPath,,,,,,Kubernetes与HostPath的爱恨交织,数据安全事件
,,,,Raccoon,2019 年,,,,,窃密恶意软件Raccoon最新样本Stealer v2分析,恶意程序事件
,能源行业,,,各种相应的安全防护设备和解决方案,,,,,,烽火十八台丨浅谈电力能源行业数字化建设中安全服务“转型”的必要性,安全隐患事件
网络犯罪分子,,,缩短了组织必须在攻击前修复漏洞的窗口,,2021年,,,,,网络犯罪分子利用新的安全漏洞的速度有多快?,网络攻击事件
“飞马”（PegASUS）间谍软件,英政府内部网络,,,,,,,,,FreeBuf早报 | 美中情局主站网络武器“蜂巢”曝光；联想固件漏洞影响数百万电脑,网络攻击事件
,,,,Ox4Shell,,,,,,如何使用Ox4Shell反混淆Log4Shell的Payload,恶意程序事件
黑客,,,,漏洞,,,,,,信息安全官齐论剑 |「CIS网络安全创新大会·夏日版」CSO论坛回顾,安全隐患事件
一些最臭名昭著的网络犯罪集团,哥斯达黎加政府,,,,,,,,,涉及金额5.4亿美元，网络犯罪分子正通过 RenBridge 跨链平台洗钱,网络攻击事件
网络罪犯,Log4Shell,,,,,,,,,从初始入侵到检测发现总共需要几天？,网络攻击事件
与俄罗斯有关联的 Sandworm APT 小组,乌克兰的能源设施,,,"['INDUSTROYER2', 'CADDYWIPER雨刷器']",2022 年 2 月之前,,,,,网络战在持续：与俄罗斯有关的 Sandworm APT 用刮水器瞄准乌克兰的能源设施,网络攻击事件
一攻击者,Twitter,以30000美元的价格在黑客论坛上出售,,,近期,,,540万个账户数据,,黑客正以3万美元价格出售 540万个Twitter帐户数据,网络攻击事件
初创企业Talon Cyber Security公司,网络安全行业,,,,44718,旧金山,,,,关键词“转型”，Talon斩获创新沙盒大赛冠军 | 直击RSAC2022,安全隐患事件
攻击者,,,,"['bettercap', 'Burpsuite']",,,,,,某国产浏览器中间人漏洞Bettercap安全测试,恶意程序事件
黑客,资金,,被盗,,,,,,,【前沿解读】斯坦福研究员论文-以太坊可逆交易标准ERC20721R的机制、创新与局限,网络攻击事件
RedAlert,企业网络,,,RedAlert,目前,,,,,新勒索软件RedAlert来袭！已有Windows、Linux等服务器中招,网络攻击事件
"['朝鲜政府支持的黑客组织 Lazarus', '背后攻击者']","['美国', '澳大利亚', '日本', '中国', '泰国']","['关键基础设施', '娱乐', '金融', '医疗保健', '电信', '窃取业内敏感数据']",,各种工具和恶意程序,3 月15 日至 19 日,"['土耳其', '17 个国家']",50,,,又是朝鲜？！疑似与朝鲜相关的黑客盗取17个国家的数据 ,网络攻击事件
制造商,制造商,,关键制造组件的供应中断,勒索软件,近日,,,,,注意，NIST更新了网络安全供应链风险指南,安全隐患事件
用户,,触发漏洞,,CRLFsuite,,,,,,CRLFsuite：一款功能强大的CRLF注入扫描工具,恶意程序事件
,,,,,,,500台,,500台电脑,OSSIM平台网络日志关联分析实战,数据安全事件
mce Systems,"['AT&T', 'TELUS', 'Rogers Communications', 'Bell Canada', 'Freedom Mobile']",植入持久性后门或对设备进行实质性控制,7.0分-8.9分,Android Apps,45439,,,,,微软发现Android 预装应用受高危漏洞影响,网络攻击事件
,17 款移动 App,超范围采集个人隐私信息,,17 款移动 App,,,,,,FreeBuf早报 | 匿名者累计泄露俄罗斯5.8TB数据；安全漏洞创纪录增长,网络攻击事件
,首相及防长,窃听,,飞马”间谍软件,本周,,,,,FreeBuf周报 | DNS漏洞影响数百万物联网设备；攻击者劫持英国家卫生系统邮件帐户,网络攻击事件
远程攻击者,Realtek,破坏来自各种原始设备制造商 (OEM) 的易受攻击设备,9.8,CVE-2022-27255,,,数百万,SDP 数据,一个,?Realtek爆出关键漏洞，影响多款网络设备,数据安全事件
任何团队和个人,互联网,,,,,,,,,DNS安全威胁及未来发展趋势的研究,数据安全事件
攻击者,目标主机,,严重的资源消耗或导致目标崩溃,大量网络流量,,,,,,IPv6对网络安全的影响性分析,数据安全事件
,赛迪顾问股份有限公司,2022IT市场年会,,,近日,北京,,,,从“新”出发！天融信工控态势感知获评CCID新一代信息技术创新产品,安全隐患事件
境外组织,俄罗斯、乌克兰、白俄罗斯,对俄罗斯、乌克兰、白俄罗斯进行网络攻击,,,2月下旬以来,美国,,,,yakit亮相 | 四维创智新版官网全新上线,安全隐患事件
APT攻击组织,中国,窃取国家机密信息、重要企业的商业信息、破坏网络基础设施,,,2019年上半年,"['东亚', '东南亚', '南亚', '欧美']",,,,全球高级持续性威胁（APT）2019年上半年研究报告,网络攻击事件
,企业,云原生安全建设,,,,,,,,2022可信云?云原生安全标准评估体系解读,安全隐患事件
斗象科技安全专家王晓喆,,分享今年的攻防新趋势,,,45438,,,,,互联网金融企业DevSecOps落地实践 | FreeBuf甲方社群直播回顾,安全隐患事件
黑客,企业,,,,,,,企业敏感数据,,双重认可！星阑科技入选“2022数据安全产业竞合力洞察报告”,安全隐患事件
,,,,DecoyMini,,,,,,用免费蜜罐软件快速部署业务系统蜜罐,恶意程序事件
唐伽佳,未来智安,,,XDR SEC,44721,,,,,未来智安创始人兼CEO唐伽佳荣膺36氪X·36Under36 “S级创业者”,安全隐患事件
网络犯罪组织,VMware ESXi平台,,,Cheers,,,,,,又来了！针对VMware ESXi的新型勒索软件出现,网络攻击事件
网络犯罪分子,Equifax,,,Apache Struts,,,,,,软件成分分析（SCA）完全指南,数据安全事件
Bots,,自动化攻击防御,,瑞数信息,44736,北京,,,,瑞数信息入选中国信通院首批“业务安全推进计划”成员单位,安全隐患事件
攻击者,易受攻击的web服务器,,,"['Mirai恶意软件', 'Spring4Shell', 'Mirai僵尸网络变种']",近日,新加坡,,,,恶意软件Mirai正积极利用Spring4Shell漏洞,网络攻击事件
病毒,主机,,,病毒文件,,,,,,穿透内网防线|USB自动渗透手法总结,数据安全事件
Black Cat 勒索软件团伙,,,,,2021 年 11 月至 2022 年 3 月,全球,60,,,FreeBuf早报 | 俄罗斯APT组织继续瞄准乌克兰；BlackCat勒索软件入侵全球60个实体,网络攻击事件
,英国陆军,,,,3月中旬,,,个人数据,,FreeBuf早报 | 英国陆军征兵网站因数据泄露下线月余；纽约或将加密欺诈纳入刑法,网络攻击事件
msf,Drupal,Drupal,,"['nmap', 'msf']",,,,,,DC-1靶机渗透,恶意程序事件
,云上用户,获得设备权限,,"['DDoS 攻击', 'SSH 暴力破解工具', 'Medusa', 'Hydra', 'Gafgyt', 'GoScanSSH', '恶意程序', 'Apache Struts2 漏洞', 'Hadoop Yarn REST API', '攻击字典', '攻击目标', '攻击源地域分布', '恶意文件']",近日,,,,,SSH 暴力破解趋势：从云平台向物联网设备迁移 | 云鼎实验室出品,数据安全事件
Threat Actor,,,,,2018年,,,,,全球高级持续性威胁（APT）2018年总结报告,网络攻击事件
Ronin,Defi,资金,,,2022年Q1,,19,,,SharkTeam发布2022年Q1智能合约安全态势感知季报,安全隐患事件
广大研究人员,,对Web应用程序进行漏洞分析,,BWASP,,,,,,如何使用BWASP对Web应用程序进行安全漏洞手工分析,数据安全事件
,,评选,,瑞数API安全治理解决方案,近日,,75,,97,喜报！ “瑞数API安全治理解决方案”荣获“鑫智奖”双料大奖,安全隐患事件
APT组织,特定目标,持续性网络攻击,,,长期,,,,,近年来APT组织使用的10大（类）安全漏洞,恶意程序事件
恶意程序,我国境内,,,恶意程序,2021年上半年,,,,"2,307万个",恶意IP、恶意文件、恶意域名…危来“墙”挡！,安全隐患事件
"['Lazarus', 'APT29', 'Kimsuky', '肚脑虫', '海莲花']",我国,网络攻击,,奇安信威胁雷达,2021年,"['北京', '广东', '福建', '浙江', '江苏', '韩国', '俄罗斯', '中国', '美国', '印度']",数十个,高级威胁类公开报告,434篇,全球高级持续性威胁（APT）2021年度报告,网络攻击事件
攻击者,,内网的应用,,SSRF,,,,,,从0到1完全掌握 SSRF,恶意程序事件
,流行系统清理程序 CCleaner,,,“FakeCrack”的恶意软件,,,,,,恶意软件正”借壳“知名清理程序CCleaner进行传播,网络攻击事件
"""驱动人生""","['""驱动人生""旗下多款软件', '电脑']","通过""永恒之蓝""高危漏洞进行全网传播",,"""驱动人生""旗下多款软件携带后门病毒DTStealer",45640,,数万台,,,病毒利用驱动人生升级通道及高危漏洞传播 12月14日半天感染数万台电脑,恶意程序事件
第三方开源组件,Zilliz,,,,,,,,,如何有效规避代码被“投毒”？,安全隐患事件
BlackCat 勒索软件团伙,60 多个,,,,,,,,,FreeBuf早报 | 伊朗黑客利用RCE漏洞部署后门；BotenaGo变种针对Lilin摄像头,网络攻击事件
,,,,勒索软件,2021年,,,,,Gartner | 响应网络安全事件的3个必备工具,安全隐患事件
kunal94,Periscope,执行CSRF攻击,,,43603,,,,,HackerOne报告启示录（CSRF篇）,数据安全事件
俄罗斯背景的黑客组织,全球关键基础设施,针对全球关键基础设施展开攻击,,,,,,,,美国政府向六所大学拨款1200万美元，研发网络攻防工具,网络攻击事件
黑客,位于英国爱丁堡大学的超级计算机ARCHER,,,,5月11号,,,,,从欧洲“超算”被黑事件，重新审视和思考威胁情报的价值,安全隐患事件
“Yanluowang”勒索软件,美国、巴西和土耳其,,,“Yanluowang”勒索软件,,,,,,勒索软件也有漏洞 瑞星发布“阎罗王”解密工具,恶意程序事件
